39.1010278389	-94.5747990067
39.1004474647	-94.5772860131
39.1029676919	-94.5784744289
39.1024001909	-94.5793588584
39.0984857297	-94.5784039181
39.0983465860	-94.5789097759
39.0984617792	-94.5747487154
39.0990535768	-94.5801883474
39.0985702798	-94.5766300206
39.1028319212	-94.5823263321
39.0998580281	-94.5781504688
39.1010254658	-94.5744794774
39.0989552019	-94.5797341772
39.1003935575	-94.5772670062
39.1015696690	-94.5798419682
39.1007404371	-94.5779887942
39.1000763557	-94.5770371609
39.1012560529	-94.5767621321
39.0996850658	-94.5808910582
39.1023170386	-94.5780375088
39.0999103749	-94.5741850986
39.1031197995	-94.5772896076
39.1017710362	-94.5802054807
39.1011713398	-94.5792980078
39.1027546061	-94.5812491515
39.0994027209	-94.5770395353
39.1018088267	-94.5816738678
39.0969318964	-94.5798904660
39.0991639708	-94.5769349905
39.0995163713	-94.5794000277
39.0962951824	-94.5778256574
39.1006665717	-94.5770625528
39.1001084256	-94.5763912844
39.0962235046	-94.5812144073
39.0996086015	-94.5800937710
39.1019529449	-94.5767588927
39.0986144022	-94.5793991547
39.0988434765	-94.5738265514
39.1001939737	-94.5775071053
39.0969310994	-94.5800595596
39.1009737371	-94.5767453758
39.1003120290	-94.5816605726
39.1013449818	-94.5747105566
39.1008343981	-94.5766055220
39.1007708741	-94.5787954750
39.0976210824	-94.5798322553
39.0984448403	-94.5763209139
39.1042729531	-94.5794931743
39.1024606102	-94.5771390233
39.0993705583	-94.5798115149
39.1022066439	-94.5787585331
39.1008849863	-94.5818458543
39.1008531870	-94.5811331769
39.1023005074	-94.5778676161
39.1007476854	-94.5803276743
39.1022212659	-94.5785131454
39.1001764815	-94.5784625172
39.1016580838	-94.5754580260
39.1019458763	-94.5754176113
39.1003699874	-94.5751571150
39.0974644741	-94.5759385219
39.1010253853	-94.5794876861
39.1016592536	-94.5809772113
39.1034504119	-94.5768002367
39.1013527769	-94.5793999984
39.0997510583	-94.5791924261
39.0976564834	-94.5740639950
39.1029363475	-94.5816601794
39.0990706664	-94.5776600066
39.0974335642	-94.5764103113
39.1029158793	-94.5806494142
39.1008472291	-94.5773387948
39.1009838467	-94.5790445967
39.0992198773	-94.5778772275
39.1022168174	-94.5809332989
39.0995504156	-94.5757330008
39.1000436922	-94.5775251163
39.1040898603	-94.5764997062
39.0998033200	-94.5753451751
39.0969831164	-94.5794399407
39.0999107366	-94.5803235713
39.0988825398	-94.5764447066
39.0998115223	-94.5782327365
39.1009483749	-94.5756625143
39.0987047782	-94.5808495514
39.0985555399	-94.5768035153
39.1036427047	-94.5819153121
39.1049352968	-94.5763395885
39.0993036188	-94.5756071836
39.1020927564	-94.5784125015
39.1019995302	-94.5815010389
39.0999032722	-94.5787662047
39.1007854744	-94.5804376640
39.1034436920	-94.5787948829
39.1000726241	-94.5750854945
39.0983689718	-94.5808455979
39.1043654116	-94.5769925030
39.1007165222	-94.5774269899
39.1017652520	-94.5743270365
39.0983396478	-94.5741495019
39.0993662536	-94.5780009505
39.1003275547	-94.5777868624
39.1012089739	-94.5781905092
39.1005883431	-94.5797491148
39.0989994081	-94.5761017183
39.1005607699	-94.5771355799
39.0984980705	-94.5784540092
39.1032286724	-94.5809626755
39.0998704269	-94.5782622740
39.0982174153	-94.5749578126
39.1004516914	-94.5808887887
39.0992097446	-94.5772294438
39.0984798078	-94.5750018611
39.0966685871	-94.5761566875
39.1021666093	-94.5770258752
39.1015418825	-94.5776866790
39.0984802486	-94.5784666072
39.1019127035	-94.5766022625
39.1017040047	-94.5798082022
39.1010764004	-94.5777221393
39.1009508666	-94.5806316270
39.0986684166	-94.5799574931
39.1003283747	-94.5770455879
39.0986009834	-94.5757727430
39.1009681871	-94.5749681374
39.1011869227	-94.5777372198
39.0969451756	-94.5799719762
39.1021426131	-94.5739618559
39.1046787687	-94.5746842812
39.1017008461	-94.5757624740
39.1019511089	-94.5776699110
39.1013320811	-94.5788766947
39.0962810599	-94.5767377304
39.1015193521	-94.5772718309
39.0997874104	-94.5778053586
39.1007243435	-94.5769395945
39.0966433051	-94.5812101494
39.1018142292	-94.5781093476
39.1022377431	-94.5782518545
39.1039678931	-94.5752046351
39.1023491464	-94.5779499297
39.0985085566	-94.5736038705
39.1006187506	-94.5775304202
39.1021420854	-94.5750221977
39.1033344543	-94.5793492962
39.1005907594	-94.5747024738
39.1028145193	-94.5752114115
39.0970247168	-94.5804296634
39.1021975109	-94.5791612045
39.1020318535	-94.5755342935
39.0998470564	-94.5783486125
39.1016957233	-94.5754887890
39.1015794442	-94.5741943848
39.0972007774	-94.5777581678
39.1041092725	-94.5762268275
39.0992845633	-94.5781107149
39.0991638170	-94.5805890460
39.1011102046	-94.5760589202
39.0993057521	-94.5737214888
39.1034969072	-94.5773034225
39.1021089294	-94.5786380923
39.1001373237	-94.5781608023
39.0977283781	-94.5743483817
39.1049783797	-94.5797738735
39.1031119612	-94.5760930533
39.0957002002	-94.5755278867
39.1019017179	-94.5763373827
39.1005609906	-94.5791038134
39.0999724265	-94.5734297796
39.0995636320	-94.5784696391
39.0968082199	-94.5798283061
39.1007987524	-94.5785065653
39.1009782754	-94.5794170232
39.1049926801	-94.5789829919
39.0977004262	-94.5752872088
39.0994554579	-94.5815397349
39.0995329759	-94.5804732297
39.1037253413	-94.5772013943
39.0993348390	-94.5779176132
39.1011216200	-94.5752976581
39.0989061732	-94.5766247871
39.1013057516	-94.5779753945
39.0972026954	-94.5763448378
39.0964196263	-94.5784494138
39.0997453957	-94.5777348221
39.1037671248	-94.5767050657
39.0975599134	-94.5759017834
39.1017993999	-94.5747830197
39.1023994152	-94.5798051961
39.1044236913	-94.5794158111
39.0993437507	-94.5761834905
39.1007597943	-94.5800059127
39.0998641986	-94.5747886515
39.1041023462	-94.5755380269
39.0984040617	-94.5757909563
39.1007686419	-94.5769198267
39.1038515406	-94.5771195540
39.1009834548	-94.5796025766
39.0971665342	-94.5778755930
39.1000865319	-94.5767136801
39.1047824404	-94.5762326538
39.1020101904	-94.5815851218
39.1033159047	-94.5776831315
39.1017879457	-94.5774227767
39.1018349544	-94.5745910827
39.0995775755	-94.5775551243
39.0981515883	-94.5805018024
39.0997405712	-94.5819659225
39.0980028364	-94.5797827781
39.1031099833	-94.5811848736
39.1018943669	-94.5779687064
39.0988586286	-94.5799873960
39.1011795744	-94.5773231624
39.1007400810	-94.5740730723
39.1025161320	-94.5795722339
39.1002630849	-94.5818441983
39.1016841505	-94.5782064135
39.1039686189	-94.5786413453
39.0986816644	-94.5776828325
39.0997357742	-94.5801273822
39.1024333253	-94.5792007966
39.1000081293	-94.5746811370
39.1025159592	-94.5796886091
39.1008459632	-94.5766824854
39.0986794490	-94.5749730053
39.1011552562	-94.5776727602
39.1003158882	-94.5793621969
39.1033063101	-94.5805301560
39.0986764436	-94.5747460676
39.1001459634	-94.5790082102
39.0980985188	-94.5804026627
39.1001572768	-94.5759073643
39.1002660493	-94.5765743171
39.0999761777	-94.5768185350
39.1024248724	-94.5767985533
39.1016839389	-94.5759313150
39.1034648766	-94.5812179848
39.1007284786	-94.5765160164
39.0999469405	-94.5742708322
39.1019756706	-94.5746161378
39.0986496859	-94.5803842184
39.1035217399	-94.5759321931
39.1005176832	-94.5796899898
39.1006994696	-94.5757357577
39.0965623421	-94.5799211239
39.0969471243	-94.5771833258
39.1018638237	-94.5784298525
39.1036898042	-94.5766449076
39.1009737978	-94.5783573054
39.1006243319	-94.5778974226
39.1000349379	-94.5801363316
39.1032071186	-94.5761422156
39.0990658787	-94.5805282233
39.1008419929	-94.5794824809
39.0999331985	-94.5750043992
39.1000040837	-94.5756009402
39.1023033577	-94.5750020520
39.0985253559	-94.5781032449
39.0988664263	-94.5791655502
39.0992504260	-94.5779605056
39.0966456157	-94.5751448228
39.0986615564	-94.5788569580
39.0988771662	-94.5806646853
39.1013016915	-94.5783050432
39.1009535792	-94.5766949480
39.0980215695	-94.5801570275
39.1017158833	-94.5774211839
39.1001545891	-94.5787039449
39.1012754147	-94.5783122927
39.1000188084	-94.5769323577
39.0969702576	-94.5779435938
39.0999689318	-94.5796066154
39.1006427274	-94.5782137048
39.0986484454	-94.5766602275
39.1021167937	-94.5772902929
39.0999504069	-94.5759642679
39.1001072131	-94.5804073606
39.1005569450	-94.5751261968
39.0995930716	-94.5758594858
39.0989939342	-94.5794000077
39.1038675856	-94.5760859841
39.0986736427	-94.5787021779
39.0998352466	-94.5764260004
39.1040006600	-94.5766234190
39.0974169411	-94.5815625432
39.1032791329	-94.5738261901
39.0985381899	-94.5795333362
39.1030150940	-94.5796122914
39.1004193209	-94.5781691422
39.1023789800	-94.5781224775
39.0982532816	-94.5773826013
39.1017330998	-94.5776364093
39.1043413928	-94.5801261066
39.0988046159	-94.5763512979
39.1011812256	-94.5789879188
39.1003505080	-94.5802523002
39.0981757968	-94.5751566128
39.1024808033	-94.5784125718
39.0977838579	-94.5808690835
39.1019275025	-94.5774580292
39.0983628102	-94.5790020534
39.1004323186	-94.5745576404
39.1009746326	-94.5793302671
39.0979331963	-94.5780050323
39.1011364203	-94.5784125110
39.0974689799	-94.5787193100
39.1012275749	-94.5807812036
39.1020286838	-94.5783917000
39.0998812077	-94.5795551607
39.1018920617	-94.5740860626
39.0992649958	-94.5783830883
39.0975549179	-94.5761646660
39.0972282848	-94.5809381979
39.1000052073	-94.5803472144
39.1006267598	-94.5775449834
39.0997464379	-94.5793413811
39.0974382616	-94.5791151285
39.0989156121	-94.5769607253
39.0992681578	-94.5818035608
39.1001720030	-94.5797918202
39.0994583696	-94.5790149347
39.0994693288	-94.5766724914
39.0988542400	-94.5762111130
39.1004043634	-94.5786474073
39.0984102140	-94.5769399599
39.1006855581	-94.5783962609
39.1023217557	-94.5798689363
39.1004656138	-94.5797788184
39.0980075406	-94.5766190809
39.0963048078	-94.5758000569
39.1019178848	-94.5743960753
39.1045736544	-94.5778951774
39.0969858798	-94.5790483948
39.1036602535	-94.5755925303
39.1007699541	-94.5782271861
39.0960566660	-94.5794088366
39.0968725986	-94.5752777003
39.1010540070	-94.5810654691
39.1041136021	-94.5815806068
39.1012662506	-94.5809868833
39.0986919569	-94.5805162055
39.1034433537	-94.5746353458
39.1024243671	-94.5814921370
39.1011352121	-94.5799302126
39.0975274036	-94.5788557909
39.1000274372	-94.5773017918
39.0975959326	-94.5776402816
39.1010398782	-94.5752964754
39.1008892910	-94.5787962047
39.0988431494	-94.5754929675
39.0986246353	-94.5798869812
39.0998832872	-94.5753431665
39.0981233396	-94.5746757014
39.0980678630	-94.5797854895
39.1016492846	-94.5772897860
39.0985327004	-94.5778347128
39.1014466578	-94.5781479012
39.0983775112	-94.5778987231
39.1052134324	-94.5797843035
39.1041280355	-94.5793906410
39.1014968908	-94.5769989859
39.0989409432	-94.5771520018
39.1019994458	-94.5762359272
39.1002745659	-94.5797884801
39.1013624234	-94.5746482745
39.0985783447	-94.5759036467
39.1023048117	-94.5762937429
39.1006345293	-94.5766366210
39.1003821322	-94.5759384342
39.0992497782	-94.5781210628
39.1046834788	-94.5771163267
39.0956939575	-94.5774618372
39.1004720901	-94.5778062369
39.1013557622	-94.5784182063
39.1018171469	-94.5757428193
39.1007638575	-94.5735978366
39.1015938950	-94.5768556720
39.1049766042	-94.5820094665
39.0996168687	-94.5797724504
39.1022856704	-94.5748287676
39.1024058486	-94.5788011806
39.0991328468	-94.5801536680
39.1034627592	-94.5811888947
39.1021405017	-94.5769946362
39.1003732364	-94.5769285128
39.1006722967	-94.5785290037
39.0990548026	-94.5785118390
39.0994991706	-94.5818613076
39.1002493638	-94.5784849667
39.0978328157	-94.5790881051
39.1001192539	-94.5765005382
39.0983871596	-94.5793498707
39.1017604691	-94.5780909906
39.1028368185	-94.5769296765
39.1011190904	-94.5810733943
39.1021366504	-94.5779970782
39.1041015618	-94.5754310976
39.1018357362	-94.5780721363
39.0988732958	-94.5776799766
39.1030887123	-94.5764777828
39.0984575671	-94.5786595660
39.0992999395	-94.5772351222
39.0994585940	-94.5773265504
39.1004311374	-94.5760490098
39.1020137860	-94.5778094721
39.1037824362	-94.5750460796
39.1002608114	-94.5788648537
39.0973582484	-94.5811430542
39.0960490594	-94.5807706207
39.0956504016	-94.5785343323
39.1004119649	-94.5808051695
39.1035008079	-94.5759420732
39.1045081629	-94.5757045660
39.1004457965	-94.5782246313
39.0965337524	-94.5785663563
39.1020429402	-94.5783058829
39.1016506560	-94.5788772911
39.1023596402	-94.5787282010
39.1012703165	-94.5794971207
39.1009123376	-94.5773819494
39.1013723810	-94.5769651881
39.1037005213	-94.5779919980
39.1029247281	-94.5807387054
39.0990152273	-94.5769348112
39.1025244425	-94.5776020709
39.1017293498	-94.5753032303
39.1031169207	-94.5783234596
39.1011576566	-94.5749393856
39.1013864691	-94.5751654435
39.1018286226	-94.5781819950
39.1028239880	-94.5742204063
39.0987115941	-94.5749521395
39.1044134671	-94.5782957641
39.0996497988	-94.5800175628
39.1019386216	-94.5805714557
39.0995215876	-94.5800986161
39.0994391969	-94.5792440246
39.1010151806	-94.5779405404
39.0969221954	-94.5772738150
39.0973309991	-94.5780808294
39.1013046112	-94.5785064347
39.1026213794	-94.5753987965
39.1029581537	-94.5783428819
39.1011473668	-94.5774446839
39.0979955456	-94.5766907699
39.0994540519	-94.5774190680
39.1003931021	-94.5789244488
39.0971398697	-94.5774558974
39.0995051814	-94.5732280041
39.1044839358	-94.5790500175
39.0976051877	-94.5771885632
39.0974633328	-94.5757428235
39.1008793162	-94.5788325301
39.1000399472	-94.5755043366
39.1003048780	-94.5759085356
39.1026162722	-94.5732657417
39.1023492033	-94.5753085017
39.1006758894	-94.5782343189
39.1006709203	-94.5805228539
39.1023279047	-94.5779033374
39.1002763992	-94.5762689130
39.0991861910	-94.5779245500
39.1009390077	-94.5784769062
39.0998360396	-94.5801323412
39.1016567060	-94.5741887691
39.0992050234	-94.5758399284
39.1006453013	-94.5812740649
39.1043640970	-94.5791952988
39.1000921201	-94.5762016323
39.1021955738	-94.5766029310
39.1005963334	-94.5780143784
39.0982232289	-94.5782421722
39.1007525125	-94.5777760269
39.1031404631	-94.5750153157
39.0990616146	-94.5776556178
39.1016475346	-94.5758976052
39.0993276611	-94.5769638918
39.1016404245	-94.5794588951
39.1040036505	-94.5776071675
39.1007529620	-94.5801666335
39.0968952535	-94.5774992125
39.1007631418	-94.5768194960
39.1027931147	-94.5763416091
39.1015091607	-94.5771260483
39.1029711322	-94.5795931177
39.1003806867	-94.5786183074
39.1039052950	-94.5791270345
39.0984750720	-94.5782664698
39.1011957654	-94.5753036195
39.0984342791	-94.5774591872
39.1015368688	-94.5761459712
39.1007902047	-94.5762784866
39.1001733429	-94.5776940267
39.0994769836	-94.5772748461
39.1014708820	-94.5812113760
39.1034871150	-94.5772982293
39.1008079278	-94.5773822074
39.0990646014	-94.5815477867
39.0957679892	-94.5759108985
39.1006836850	-94.5797728833
39.0996752538	-94.5817533164
39.0967861303	-94.5792019697
39.1004704932	-94.5777653056
39.1041075745	-94.5798848368
39.1034590138	-94.5768709528
39.1014075400	-94.5767771085
39.1012121108	-94.5788368506
39.1019211774	-94.5814821121
39.0967563290	-94.5799406051
39.0978814683	-94.5785052406
39.1052836045	-94.5776650436
39.0961640605	-94.5787972871
39.1046003581	-94.5740959127
39.0972163436	-94.5771634891
39.1022466010	-94.5748508400
39.1012023443	-94.5773378514
39.1025014746	-94.5796701851
39.0982111837	-94.5779778117
39.0982077620	-94.5772143031
39.1009348454	-94.5770516383
39.1022119794	-94.5784325313
39.1003600879	-94.5793157680
39.1003516845	-94.5755804782
39.1012520071	-94.5799034400
39.0986407345	-94.5790766089
39.1023837504	-94.5800168367
39.1000887096	-94.5776591822
39.1023942467	-94.5750769497
39.1024330393	-94.5807468821
39.1030171420	-94.5754574964
39.1014932995	-94.5759894394
39.1022911696	-94.5777483122
39.1018578488	-94.5773145787
39.1009004731	-94.5786813480
39.1000154317	-94.5761480808
39.1031527043	-94.5787454489
39.1002851363	-94.5763409532
39.0978007672	-94.5781667254
39.1002685279	-94.5774689103
39.1024910011	-94.5746146371
39.0973521669	-94.5783128733
39.0979110658	-94.5741885977
39.1025594291	-94.5768451250
39.1015396204	-94.5775858243
39.1038197329	-94.5781977714
39.1015181593	-94.5772616835
39.0960935631	-94.5770355987
39.1035778051	-94.5786744320
39.0990471613	-94.5768684228
39.1000373689	-94.5782236224
39.1049020791	-94.5741306356
39.1000509674	-94.5771070668
39.0994568992	-94.5813752466
39.1008153250	-94.5738451437
39.1000271589	-94.5788682704
39.1013751794	-94.5802467033
39.1024957409	-94.5771447546
39.1007130273	-94.5800189155
39.0996551374	-94.5812595912
39.0997634637	-94.5766756709
39.0970402656	-94.5768223640
39.1003197342	-94.5780929582
39.1012483792	-94.5798589407
39.1011063699	-94.5751580299
39.0961244915	-94.5818567156
39.1003280124	-94.5769759454
39.1022634071	-94.5764871556
39.1002684688	-94.5746691155
39.0999219973	-94.5791901826
39.1023231977	-94.5780716942
39.1004298591	-94.5782794446
39.0996083469	-94.5813849952
39.0986941609	-94.5782493679
39.1018563821	-94.5793400110
39.1027168273	-94.5784560047
39.0997273738	-94.5765279733
39.0978984442	-94.5781373549
39.1024676696	-94.5766570767
39.0986235313	-94.5777361339
39.0994610538	-94.5795102597
39.0987046878	-94.5746807627
39.1009809752	-94.5792674067
39.0983729939	-94.5765161740
39.1007387495	-94.5780802940
39.0999049159	-94.5757076493
39.0994003141	-94.5770748503
39.0996155075	-94.5794046405
39.1021891170	-94.5794198526
39.1023421381	-94.5766700855
39.1026850706	-94.5784043817
39.1027786620	-94.5787860028
39.1003098034	-94.5741709306
39.0973963769	-94.5774155083
39.1006545766	-94.5744761309
39.0977011682	-94.5786414728
39.0982893073	-94.5767993476
39.0985462934	-94.5776647827
39.0987702660	-94.5808964454
39.1019297632	-94.5808570683
39.1046937427	-94.5779768222
39.1013366904	-94.5824747751
39.1009046863	-94.5759655505
39.0978029162	-94.5783460475
39.0972884207	-94.5804815085
39.0994666447	-94.5791331418
39.0987558919	-94.5814614777
39.1023001657	-94.5781292442
39.1018366185	-94.5780673163
39.1028341324	-94.5780620955
39.0970891646	-94.5766199631
39.1014570591	-94.5796926512
39.0962467429	-94.5772224614
39.0990816028	-94.5752261095
39.1031882503	-94.5779177309
39.1007921246	-94.5747832346
39.1046483769	-94.5773193983
39.1000614829	-94.5791517313
39.0984494278	-94.5780367162
39.0992040931	-94.5793738322
39.1045258939	-94.5791267021
39.1005154783	-94.5789122416
39.1003505283	-94.5774176008
39.1030713622	-94.5744808258
39.0989169602	-94.5806435622
39.1012500049	-94.5784339472
39.0988097040	-94.5780278296
39.1021976333	-94.5770751159
39.1005928782	-94.5795517835
39.1010989833	-94.5817655773
39.0984437274	-94.5785316912
39.1034105351	-94.5742110738
39.0972416015	-94.5776857919
39.0968226294	-94.5788433760
39.0980343347	-94.5758593036
39.0993009342	-94.5768448520
39.0996290342	-94.5818090337
39.0993332971	-94.5780136510
39.0995522349	-94.5799107847
39.0988252722	-94.5804603631
39.1004780521	-94.5762796487
39.1008911583	-94.5765530510
39.0993945488	-94.5766219315
39.0995561225	-94.5797882482
39.1026524848	-94.5805382247
39.1040052583	-94.5755450851
39.1018642573	-94.5800000634
39.0993522793	-94.5770525924
39.0988915886	-94.5776023111
39.0996212614	-94.5801110691
39.0989254231	-94.5779614591
39.0988087537	-94.5799068520
39.0983467255	-94.5753782986
39.0973260052	-94.5790068826
39.0970011845	-94.5760151635
39.1035638683	-94.5775336586
39.1000311298	-94.5780957509
39.0959678397	-94.5785008720
39.0971756350	-94.5784505028
39.1024867054	-94.5782988299
39.0996837574	-94.5748183596
39.1031452588	-94.5813847799
39.1008748376	-94.5757328652
39.0971904268	-94.5792664912
39.1027929800	-94.5737464249
39.0985222776	-94.5789803058
39.1005503109	-94.5767812656
39.1022829294	-94.5753793983
39.1004627362	-94.5765043351
39.1035989488	-94.5772170648
39.1000307773	-94.5816119751
39.0986238380	-94.5773134086
39.1031174221	-94.5771445322
39.0966795757	-94.5793042374
39.0981279796	-94.5801166205
39.0986881750	-94.5765529120
39.0996070372	-94.5750788487
39.1001615763	-94.5790366699
39.1014701928	-94.5788431254
39.1014336347	-94.5823802761
39.1017819945	-94.5757811335
39.0989935468	-94.5780169996
39.0999295947	-94.5744688451
39.0993056756	-94.5770641552
39.1006750959	-94.5772740289
39.0993249538	-94.5765181500
39.0989483025	-94.5802439499
39.0984273361	-94.5773864187
39.1001407760	-94.5768937588
39.1037728646	-94.5780769144
39.0968080837	-94.5790595779
39.1010399910	-94.5755433826
39.1022043738	-94.5778907731
39.0995658314	-94.5787611028
39.0980127414	-94.5755632223
39.0995973334	-94.5766858164
39.0993325413	-94.5788540434
39.0987865954	-94.5823663706
39.1036355156	-94.5787211133
39.1003689250	-94.5793994336
39.0986096959	-94.5804481858
39.1000840681	-94.5803970813
39.0997373601	-94.5746802504
39.1017907088	-94.5752937578
39.0979167912	-94.5800767384
39.1004422561	-94.5760743000
39.1019110921	-94.5782804428
39.1033493445	-94.5753904266
39.1005063415	-94.5774458440
39.1029351472	-94.5800491970
39.1010159649	-94.5795514862
39.0971215661	-94.5789291788
39.0976963102	-94.5799384064
39.1011016577	-94.5759533175
39.1019886287	-94.5772073605
39.0997954161	-94.5735144516
39.1009313693	-94.5778046523
39.1031610300	-94.5768274575
39.1016165993	-94.5799917512
39.0999961843	-94.5755950002
39.0975557598	-94.5751861879
39.1020033473	-94.5774042903
39.1003842708	-94.5798275390
39.0993535111	-94.5759971727
39.1006208653	-94.5808214243
39.1006689880	-94.5746872890
39.0989412451	-94.5770193488
39.1033206207	-94.5802082467
39.0986747427	-94.5786383181
39.0993724854	-94.5759886720
39.1006573154	-94.5790677221
39.0969911692	-94.5756342129
39.1038960420	-94.5802473878
39.1010595957	-94.5793126188
39.1038617938	-94.5786189624
39.1032270673	-94.5821877964
39.0965047596	-94.5757989186
39.1037749777	-94.5792467792
39.1003103987	-94.5786455873
39.0982831860	-94.5816392341
39.1005521217	-94.5764500614
39.0972170459	-94.5782695438
39.1009348628	-94.5785033144
39.0970144732	-94.5784294247
39.1002072227	-94.5761954887
39.1011231840	-94.5768675635
39.1024299112	-94.5769688292
39.0996834000	-94.5785724606
39.1038156741	-94.5798237676
39.0979340998	-94.5775267091
39.1027945508	-94.5786506380
39.1018040214	-94.5733629071
39.1010773330	-94.5764697005
39.1022827198	-94.5743166092
39.0989832656	-94.5792901297
39.1009365991	-94.5768862188
39.0990925045	-94.5781343034
39.0999571360	-94.5748870365
39.1034709948	-94.5748099567
39.0998316628	-94.5815444623
39.1016631347	-94.5751511618
39.0987279068	-94.5816506564
39.1020440401	-94.5799050503
39.1003423074	-94.5817693848
39.1020484871	-94.5777182624
39.1024147309	-94.5789228174
39.0985417388	-94.5786089525
39.0971896590	-94.5797383158
39.0986769264	-94.5813685574
39.1014778362	-94.5786600982
39.0998630950	-94.5767430006
39.1014141131	-94.5810728767
39.1031268313	-94.5758084032
39.0962410970	-94.5788563984
39.0968613256	-94.5770285938
39.1027530990	-94.5773438092
39.0992961836	-94.5813322139
39.1007249312	-94.5761428288
39.0990798020	-94.5765649345
39.0990893699	-94.5755395631
39.1018254359	-94.5806698117
39.1007481414	-94.5812608305
39.1023640497	-94.5780157470
39.1002011505	-94.5737851955
39.0978842842	-94.5783543835
39.1051765300	-94.5765032427
39.1000289782	-94.5772922312
39.1009021489	-94.5798386607
39.0965402558	-94.5774541266
